Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,Branch:Origin_End,,,Branch:Target_End,,,Branch:Origin_Other,,,Branch:Target_Other,,
21772,0,820.782,76.5967,658.757,,,,,,,537.703,86.4414,656.577,,,,386.025,148.789,609.288,307.463,126.864,656.035,296.78,142.992,556.33,337.305,151.784,485.443,,,,-372.669,155.274,648.5,310.685,126.047,640.087,-1046.42,183.387,672.869,705.782,106.719,649.029
21773,0,822.698,78.1975,658.592,,,,,,,539.576,85.7855,656.259,,,,,,,309.653,127.358,656.606,297.101,140.848,558.161,339.487,147,487.89,,,,-372.652,155.296,648.527,310.629,125.191,639.991,-1046.41,183.408,672.866,705.873,106.366,649.152
21774,0,825.867,77.5529,657.961,,,,633.125,96.9393,650.196,541.879,85.4592,656.157,,,,389.367,147.017,607.092,311.905,128.019,657.013,297.306,138.835,559.803,341.136,142.453,490.549,,,,-372.668,155.336,648.526,310.453,123.711,640.12,-1046.42,183.361,672.883,705.893,106.294,649.17
21775,0,827.955,78.9009,657.054,,,,635.424,97.3632,650.653,544.097,84.5571,655.799,,,,390.866,145.807,605.713,314.413,129.118,657.393,297.181,137.142,561.529,343.015,137.996,492.887,,,,-372.65,155.332,648.529,310.333,123.12,639.93,-1046.46,183.352,672.879,705.941,106.18,649.218
21776,0,830.543,78.5693,656.655,,,,637.88,97.4558,650.698,546.034,84.2571,655.428,,,,,,,316.71,129.985,657.602,297.365,135.333,563.507,344.45,133.539,495.671,,,,-372.631,155.354,648.506,310.443,123.307,640.126,-1046.46,183.354,672.879,705.964,106.137,649.257
21777,0,,,,,,,640.155,97.4612,650.629,548.271,83.4066,655.001,,,,,,,319.009,130.784,657.417,297.227,133.623,565.327,345.854,129.263,498.28,,,,-372.645,155.338,648.511,310.442,123.406,640.151,-1046.42,183.394,672.868,705.991,106.078,649.307
21778,0,,,,,,,642.548,97.4453,651.305,550.578,83.4721,655.307,,,,,,,321.511,132.024,657.346,296.965,132.069,567.465,347.167,124.778,500.846,,,,-372.629,155.392,648.507,310.403,123.188,640.003,-1046.42,183.362,672.883,706.035,106.005,649.351
21779,0,,,,,,,644.897,97.5273,651.41,552.416,82.404,654.382,,,,,,,324.005,133.264,657.055,296.652,130.372,569.239,347.446,120.725,504.023,,,,-372.66,155.345,648.488,310.481,123.375,640.145,-1046.42,183.392,672.869,706.073,105.936,649.378
21780,0,,,,,,,647.331,97.578,651.543,554.764,82.3122,653.782,,,,,,,326.271,134.37,656.469,296.278,128.649,571.295,348.063,116.597,506.885,,,,-372.66,155.324,648.502,310.435,122.976,640.052,-1046.41,183.402,672.867,706.06,105.967,649.397
21781,0,,,,,,,,,,557.024,81.7844,653.523,,,,,,,328.538,135.449,655.795,295.846,127.068,573.199,348.51,112.539,509.902,,,,-372.648,155.337,648.495,310.432,122.791,640.058,-1046.41,183.401,672.867,706.112,105.909,649.461
21782,0,,,,,,,651.999,97.934,652.166,558.962,81.5953,653.345,,,,402.293,135.956,598.478,330.648,136.327,655.114,295.21,125.528,575.531,348.506,108.994,513.459,,,,-372.644,155.338,648.495,310.47,122.77,640.067,-1046.43,183.319,672.879,706.105,105.995,649.501
21783,0,846.075,80.2586,653.321,,,,654.24,98.1987,652.426,560.972,81.776,652.915,,,,403.786,134.36,597.787,332.995,137.732,654.442,294.687,124.228,577.511,348.617,105.198,516.093,,,,-372.607,155.331,648.463,310.473,122.717,640.077,-1046.42,183.381,672.87,706.089,106.038,649.519
21784,0,848.369,80.4798,653.607,,,,656.735,98.4314,652.876,563.382,81.2141,652.41,,,,405.275,132.75,597.065,334.845,138.506,653.416,293.735,123.082,580.132,348.409,101.751,519.975,,,,-372.606,155.331,648.463,310.511,123.213,640.179,-1046.38,183.361,672.869,706.096,106.077,649.537
21785,0,850.743,80.5025,654.053,,,,659.235,98.548,653.157,,,,,,,406.751,131.469,596.547,336.898,139.754,652.522,292.942,121.973,582.079,348.027,98.5269,522.656,,,,-372.617,155.319,648.448,310.476,123.039,640.145,-1046.38,183.352,672.87,706.114,106.16,649.595
21786,0,853.203,80.2734,654.653,,,,661.503,98.4325,653.208,,,,,,,408.372,130.004,596.069,338.718,140.703,651.318,291.76,120.599,584.43,347.228,95.3449,526.686,,,,-372.635,155.322,648.444,310.359,122.858,640.136,-1046.38,183.351,672.87,706.094,106.291,649.612
21787,0,855.525,80.326,654.979,,,,664.07,97.8903,653.812,,,,,,,409.829,128.497,595.651,340.672,141.742,649.992,290.543,119.606,586.875,,,,,,,-372.612,155.326,648.428,310.285,122.744,640.163,-1046.38,183.352,672.87,706.094,106.203,649.649
21788,0,857.424,82.2488,654.758,,,,666.18,98.0755,653.798,,,,,,,411.276,126.906,595.323,342.169,142.399,648.741,289.023,118.785,589.24,,,,409.239,43.3229,467.3,-372.615,155.283,648.445,310.222,122.71,640.181,-1046.38,183.352,672.87,706.097,106.191,649.651
21789,0,859.557,82.8761,654.91,,,,668.16,97.9241,653.894,573.88,85.4484,649.72,,,,412.629,125.087,595.012,343.933,143.337,647.563,288.223,117.762,592.265,,,,,,,-372.629,155.289,648.423,310.112,122.606,640.207,-1046.34,183.39,672.86,706.096,106.193,649.65
21790,0,861.851,82.9949,655.228,,,,670.713,97.24,654.531,576.192,85.1808,649.619,482.413,89.944,640.739,414.172,123.313,594.873,345.787,144.44,646.282,,,,,,,,,,-372.597,155.311,648.425,309.934,121.961,640.227,-1046.33,183.401,672.858,705.973,106.753,649.574
21791,0,863.766,84.3284,655.144,,,,673.029,97.1077,654.818,578.385,85.066,649.368,484.314,90.2252,641.885,415.933,121.987,594.978,347.679,145.487,644.87,284.801,117.369,597.83,,,,,,,-372.604,155.302,648.424,309.881,121.79,640.245,-1046.34,183.398,672.859,705.956,106.899,649.604
21792,0,865.973,83.8831,655.747,763.776,76.9951,643.452,675.275,96.6338,655.678,580.284,85.3508,649.113,486.465,90.5512,643.211,417.675,120.566,595.066,349.403,146.299,643.199,283.349,117.618,600.704,,,,,,,-372.587,155.297,648.427,309.479,121.249,640.507,-1046.34,183.396,672.859,706.049,106.263,649.58
21793,0,867.759,85.6889,655.767,,,,677.668,96.4148,655.694,582.714,85.3919,648.891,488.733,90.8453,644.636,419.334,118.878,594.877,351.264,147.213,641.59,282.095,117.274,603.485,,,,,,,-372.586,155.297,648.427,309.315,121.097,640.542,-1046.38,183.358,672.869,706.035,106.366,649.654
21794,0,869.925,86.2619,656.092,,,,679.997,96.3206,656.445,584.958,85.7049,648.614,490.891,91.0958,646.064,420.931,117.345,594.456,352.7,147.817,639.739,,,,,,,,,,-372.639,155.256,648.448,309.269,121.159,640.511,-1046.38,183.348,672.871,706.004,106.519,649.707
21795,0,872.041,87.2699,656.23,770.064,76.1729,644.374,682.211,95.813,656.678,586.849,86.4381,648.261,493.066,91.2662,647.511,422.495,115.978,594.162,354.443,148.444,637.924,,,,,,,,,,-372.61,155.265,648.447,309.23,121.226,640.379,-1046.38,183.351,672.87,705.966,106.568,649.721
21796,0,874.195,88.0771,656.261,,,,685.276,95.3599,657.024,589.551,86.8126,648.053,495.394,91.4732,649.058,424.096,114.408,594.202,356.692,149.683,636.387,278.665,118.567,612.635,,,,391.665,5.34236,519.292,-372.627,155.268,648.445,309.219,121.276,640.393,-1046.38,183.352,672.87,705.924,106.621,649.722
21797,0,876.391,88.5177,656.497,774.224,77.1858,644.619,687.335,95.1489,657.599,591.745,87.6796,648.027,497.797,91.7128,650.483,,,,358.458,150.248,634.514,,,,,,,,,,-372.619,155.279,648.461,309.079,121.091,640.529,-1046.38,183.353,672.87,705.901,106.66,649.761
21798,0,878.75,88.2452,657.086,,,,,,,594.191,88.1967,648.167,500.306,91.8028,652.001,,,,360.148,150.522,632.617,277.361,120.018,618.843,,,,383.941,0.632463,530.583,-372.624,155.272,648.492,309.42,122.078,640.333,-1046.43,183.314,672.88,705.839,106.709,649.755
21799,0,881.157,87.9477,657.416,,,,692.452,94.2168,657.937,596.536,89.0326,648.333,502.551,91.4235,653.554,,,,361.913,150.85,630.891,276.792,121.552,622.154,,,,379.402,-1.32203,536.874,-372.625,155.272,648.493,309.406,122.104,640.342,-1046.43,183.304,672.882,705.837,106.713,649.755
21800,0,,,,,,,695.064,93.0041,658.24,599.245,89.823,648.407,504.946,91.112,654.868,,,,363.735,151.119,629.201,276.502,122.3,625.654,,,,375.095,-2.91748,541.667,-372.647,155.236,648.494,309.211,121.657,640.496,-1046.44,183.264,672.897,705.814,106.794,649.765
21801,0,,,,,,,698.027,92.7622,658.07,601.568,90.6244,648.635,507.63,90.882,656.2,,,,365.918,151.574,627.355,277.065,123.186,628.658,,,,370.207,-3.19603,545.896,-372.663,155.234,648.491,309.245,121.764,640.519,-1046.43,183.299,672.883,705.821,106.811,649.779
21802,0,,,,,,,700.38,91.5969,658.329,604.164,91.1167,648.938,510.13,90.4265,657.661,,,,,,,277.361,123.803,632.049,,,,365.541,-4.57075,550.582,-372.682,155.24,648.488,309.264,121.782,640.61,-1046.43,183.311,672.881,705.822,106.809,649.779
21803,0,,,,,,,702.929,91.3672,658.253,606.886,91.6462,649.425,512.489,89.8173,658.63,,,,,,,278.222,124.669,635.423,304.852,81.9218,571.996,360.354,-4.35941,554.469,-372.665,155.24,648.489,309.205,121.567,640.732,-1046.43,183.31,672.881,705.799,106.896,649.791
21804,0,,,,,,,705.533,90.1382,658.192,609.25,92.0792,649.741,515.181,89.3288,659.91,,,,,,,279.455,125.454,638.474,,,,355.089,-3.87615,558.022,-372.67,155.253,648.503,309.18,121.498,640.776,-1046.43,183.308,672.881,705.79,106.918,649.768
21805,0,,,,,,,708.168,89.1362,657.606,,,,517.745,88.5839,660.763,,,,373.554,150.671,619.613,280.909,126.134,641.54,,,,349.827,-3.42686,561.001,-372.677,155.227,648.498,309.192,121.457,640.775,-1046.43,183.308,672.881,705.758,106.898,649.776
21806,0,,,,795.395,78.4115,646.371,,,,,,,521.022,87.5159,661.659,,,,375.375,150.453,617.595,282.505,126.739,644.374,,,,344.435,-2.64534,564.028,-372.661,155.241,648.505,309.177,121.442,640.781,-1046.43,183.308,672.881,706.25,107.481,649.75
21807,0,,,,,,,712.535,88.0625,657.655,,,,523.5,86.7569,662.4,,,,377.578,150.137,615.51,284.347,127.381,646.869,290.315,90.7188,576.86,338.966,-1.10974,566.156,-372.69,155.194,648.485,309.161,121.429,640.687,-1046.44,183.278,672.851,705.257,107.574,650.226
21808,0,,,,,,,712.877,87.9361,657.581,,,,526.945,85.3777,662.355,,,,379.159,149.119,613.531,286.383,127.778,649.551,,,,333.562,0.427761,567.576,-372.707,155.196,648.481,309.248,121.648,640.649,-1046.44,183.273,672.852,705.315,107.736,650.245
21809,0,,,,,,,,,,,,,529.519,84.0453,663.111,,,,,,,288.899,128.401,651.573,,,,328.333,2.61308,569.09,-372.703,155.18,648.488,309.255,121.671,640.634,-1046.44,183.274,672.852,705.596,107.497,650.021
21810,0,,,,,,,721.151,84.0025,655.431,,,,532.309,83.1071,663.101,,,,,,,291.276,129.178,653.529,,,,323.075,4.80172,569.936,-372.689,155.196,648.483,309.139,121.405,640.635,-1046.4,183.313,672.842,705.587,107.38,650.001
21811,0,,,,,,,,,,,,,534.818,82.4139,662.963,,,,,,,294.114,129.177,654.9,277.076,101.825,583.419,317.829,7.3163,570.297,-372.702,155.142,648.487,309.252,121.679,640.606,-1046.4,183.243,672.852,705.585,107.382,650.002
21812,0,,,,,,,,,,632.792,98.1818,652.791,538.035,81.1624,662.942,,,,387.262,144.715,607.174,296.682,130.482,656.416,,,,312.513,9.90269,570.607,-372.714,155.148,648.466,309.217,121.593,640.66,-1046.4,183.303,672.843,705.632,107.442,650.028
21813,0,,,,,,,,,,634.983,98.513,653.17,540.451,80.3424,662.576,,,,,,,299.126,130.891,657.47,,,,307.023,12.8169,570.403,-372.679,155.172,648.466,309.342,121.902,640.612,-1046.4,183.243,672.852,705.643,107.512,650.036
21814,0,,,,,,,,,,637.612,98.975,654.185,543.078,79.6377,662.196,,,,,,,302.126,131.675,658.253,,,,301.847,16.1921,569.632,-372.701,155.127,648.435,309.368,121.98,640.581,-1046.41,183.223,672.855,705.638,107.539,650.032
21815,0,,,,,,,,,,640.43,99.1619,654.222,546.433,78.2386,661.845,,,,,,,304.854,131.802,658.886,,,,296.612,19.7826,568.787,-372.715,155.166,648.433,309.005,121.05,640.835,-1046.41,183.225,672.855,705.647,107.622,650.037
21816,0,,,,,,,,,,643.26,99.3225,654.837,548.814,78.1462,660.961,,,,,,,307.534,131.967,659.109,,,,291.659,23.5528,567.324,-372.727,155.132,648.43,308.879,120.674,641.063,-1046.41,183.228,672.854,705.633,107.877,650.117
21817,0,,,,,,,737.837,75.2795,652.01,646.058,99.4137,655.302,551.206,78.0719,660.091,,,,,,,310.501,132.295,659.163,264.756,120.966,595.865,287.105,27.3853,565.599,-372.728,155.13,648.43,308.884,120.71,641.065,-1046.41,183.228,672.854,705.671,107.835,650.086
21818,0,,,,,,,739.662,74.576,651.753,649.151,99.2434,655.963,554.251,76.6811,659.456,,,,,,,313.253,132.428,659.029,,,,282.201,31.8914,563.898,-372.723,155.135,648.411,308.897,120.798,641.013,-1046.41,183.228,672.854,705.668,108.041,650.153
21819,0,,,,,,,,,,652.034,99.2239,656.301,557.102,76.2905,658.854,,,,400.158,133.261,600.623,315.978,132.477,658.644,262.858,126.265,600.658,277.713,36.5182,561.74,-372.714,155.167,648.433,308.867,120.826,640.973,-1046.4,183.309,672.842,705.65,108.236,650.198
21820,0,,,,,,,745.421,72.3564,650.65,654.802,99.2041,656.733,559.489,76.5706,657.884,,,,,,,318.815,132.568,658.09,261.931,129.29,603.534,273.27,41.4672,559.679,-372.71,155.188,648.404,308.893,120.891,640.933,-1046.4,183.246,672.851,705.668,108.317,650.187
21821,0,,,,,,,747.534,71.4946,650.444,657.708,99.3734,657.153,562.396,76.5401,657.173,,,,404.464,131.701,599.399,321.557,132.91,657.575,,,,269.078,46.8873,557.442,-372.718,155.182,648.432,308.89,120.938,640.954,-1046.41,183.223,672.855,705.611,108.48,650.291
21822,0,,,,,,,,,,660.633,99.1959,657.344,565.561,76.0666,656.637,,,,,,,324.102,133.525,657.144,,,,264.945,52.359,554.745,-372.68,155.191,648.432,308.915,120.978,640.945,-1046.41,183.225,672.855,705.682,108.445,650.233
21823,0,,,,,,,753.337,69.9963,649.315,663.542,99.4216,657.976,568.034,76.4194,655.932,,,,,,,326.301,134.274,656.63,262.944,134.298,611.785,261.275,58.1937,552.366,-372.666,155.189,648.434,308.952,121.056,640.982,-1046.4,183.309,672.842,705.656,108.399,650.24
21824,0,,,,,,,,,,666.489,99.3832,658.099,571.077,76.4964,655.128,,,,409.353,128.092,597.295,328.663,135.224,655.886,263.453,135.306,614.592,257.812,64.2731,549.917,-372.642,155.234,648.455,308.972,121.106,640.986,-1046.39,183.327,672.839,705.695,108.402,650.211
21825,0,,,,,,,,,,669.47,98.9616,658.517,573.192,77.5193,654.628,,,,,,,330.816,136.212,655.148,,,,,,,-372.641,155.234,648.468,309.002,121.208,640.976,-1046.44,183.284,672.85,705.685,108.448,650.249
21826,0,,,,,,,,,,672.461,98.8484,658.431,575.849,77.8549,654.077,,,,,,,333.021,137.3,654.434,264.228,137.468,620.065,252.499,76.7645,545.841,-372.624,155.271,648.459,308.988,121.285,641.008,-1046.43,183.3,672.882,705.765,108.249,650.095
21827,0,,,,,,,,,,675.076,98.304,658.623,,,,,,,414.052,123.755,595.427,334.948,138.382,653.418,265.221,137.814,622.605,250.077,83.814,544.651,-372.652,155.252,648.491,308.988,121.359,640.996,-1046.43,183.309,672.881,705.695,108.293,650.138
21828,0,,,,,,,765.456,69.7061,647.673,677.608,97.2353,658.865,,,,,,,415.637,122.499,595.151,337.113,139.766,652.433,265.882,138.442,625.351,248.246,90.1289,543.543,-372.672,155.29,648.49,309.021,121.463,640.954,-1046.43,183.309,672.881,705.713,108.219,650.128
21829,0,,,,,,,768.046,69.7176,647.863,680.383,96.6409,658.742,583.151,79.1259,652.492,,,,,,,338.776,140.828,651.423,,,,246.288,96.9099,542.956,-372.655,155.287,648.493,309.011,121.503,640.984,-1046.43,183.309,672.881,705.755,108.087,650.039
21830,0,,,,,,,,,,682.716,95.8474,658.978,,,,487.708,90.135,640.963,418.663,119.512,594.394,340.879,142.054,650.229,,,,244.883,103.192,542.675,-372.656,155.326,648.493,309.029,121.585,640.966,-1046.43,183.308,672.881,705.714,108.292,650.108
21831,0,,,,,,,,,,685.279,95.4512,659.527,,,,489.474,90.3767,642.229,419.718,117.247,593.97,342.914,143.425,649.126,269.769,138.371,632.009,243.538,110.063,542.835,-372.641,155.343,648.489,309.009,121.656,640.973,-1046.43,183.308,672.881,705.767,108.321,650.069
21832,0,,,,,,,,,,687.58,94.9334,659.793,589.85,81.1918,651.079,491.379,90.76,643.631,420.843,115.192,593.638,344.778,144.633,647.937,,,,242.662,116.406,543.374,-372.643,155.321,648.505,309.026,121.693,640.97,-1046.46,183.352,672.879,705.672,108.804,650.214
21833,0,,,,,,,,,,689.987,94.045,660.168,591.705,82.052,650.958,493.4,91.2197,645.044,,,,346.335,145.486,646.544,272.769,137.456,636.643,242.209,122.13,544.021,-372.645,155.375,648.511,309.039,121.76,640.963,-1046.42,183.397,672.868,705.628,108.613,650.152
21834,0,,,,,,,779.58,71.5663,648.706,692.309,93.9628,660.372,593.821,82.8128,651.078,495.307,91.6188,646.536,,,,348.119,146.814,645.131,,,,241.599,127.873,545.224,-372.647,155.377,648.5,309.04,121.846,640.953,-1046.41,183.406,672.866,705.627,108.71,650.176
21835,0,,,,,,,781.797,71.8012,649.054,694.684,93.3298,660.529,596.054,82.9963,651.004,497.416,91.9871,648.072,,,,349.861,147.806,643.531,276.043,135.997,640.304,241.276,133.218,546.533,-372.635,155.386,648.513,309.114,121.556,640.797,-1046.41,183.401,672.867,705.609,108.78,650.172
21836,0,,,,,,,783.945,71.5619,649.138,696.962,92.5394,660.321,598.628,83.2304,651.069,499.299,91.9759,649.464,,,,351.399,148.51,641.958,277.438,135.203,641.765,,,,-372.654,155.367,648.487,309.094,121.534,640.815,-1046.41,183.399,672.867,705.828,109.167,650.193
21837,0,,,,,,,785.561,71.9229,649.444,699.265,91.3266,660.335,600.234,84.0373,650.957,501.307,92.0143,650.765,,,,353.214,149.631,640.363,279.284,134.379,643.598,241.618,142.562,549.943,-372.666,155.377,648.494,309.11,121.57,640.814,-1046.43,183.318,672.879,705.569,108.943,650.143
21838,0,,,,,,,788.088,71.8451,649.862,701.629,90.6741,660.429,602.709,84.7428,651.227,503.293,92.0188,652.29,,,,354.886,150.602,638.693,280.887,133.469,645.136,241.501,146.79,552.551,-372.641,155.341,648.479,309.038,122.032,640.897,-1046.43,183.3,672.882,705.58,108.995,650.141
21839,0,,,,,,,790.263,71.9428,650.304,703.559,90.1556,660.722,604.832,85.382,651.317,505.338,92.2334,653.299,,,,356.502,151.459,636.993,282.809,132.664,646.44,241.58,150.195,554.673,-372.655,155.33,648.484,309.026,122.082,640.921,-1046.43,183.305,672.882,705.76,109.432,650.138
21840,0,,,,,,,791.557,72.393,650.366,705.873,89.361,660.579,606.464,86.3588,651.38,507.398,92.4912,654.729,,,,358.023,152.012,635.239,285.013,132.009,647.92,242.011,153.432,557.286,-372.609,155.364,648.478,309.05,122.073,640.919,-1046.43,183.309,672.881,705.749,109.507,650.136
21841,0,,,,,,,793.934,72.9097,650.684,708.117,88.2768,660.53,608.747,86.5871,651.757,509.844,92.0196,655.829,,,,359.556,152.433,633.138,,,,242.62,156.133,559.919,-372.633,155.361,648.461,309.068,122.145,640.88,-1046.38,183.347,672.871,705.751,109.492,650.136
21842,0,,,,,,,796.247,72.6621,651.56,709.965,87.2297,660.51,,,,512.461,91.3777,656.647,,,,361.23,152.953,631.174,289.122,130.787,650.545,242.894,158.127,562.11,-372.615,155.32,648.462,309.028,122.193,640.865,-1046.38,183.357,672.869,705.749,109.074,649.98
21843,0,,,,,,,,,,712.19,85.5937,660.436,611.854,88.2436,652.355,514.57,91.8957,657.441,,,,362.78,153.322,629.051,,,,243.487,160.42,564.791,-372.627,155.328,648.44,308.992,122.158,640.894,-1046.38,183.354,672.87,705.972,108.289,649.624
21844,0,,,,,,,799.51,73.8066,651.97,714.413,84.1779,660.79,,,,517.092,91.6959,657.881,,,,364.5,153.654,626.92,292.715,130.179,652.71,244.215,161.729,567.275,-372.631,155.323,648.459,308.984,122.191,640.874,-1046.38,183.352,672.87,705.831,107.203,649.241
21845,0,,,,,,,801.535,74.1671,652.472,716.351,83.1648,660.846,617.99,88.588,653.204,519.251,91.5358,658.604,,,,366.005,153.459,624.665,295.955,129.498,653.198,245.422,162.584,569.79,-372.637,155.28,648.422,308.98,122.22,640.845,-1046.38,183.352,672.87,705.791,107.163,649.238
21846,0,,,,,,,,,,718.085,81.8582,660.759,620.184,88.9299,653.606,522.925,90.3026,658.649,,,,367.504,153.223,622.463,298.35,129.933,654.053,246.202,163.889,572.196,-372.671,155.261,648.442,308.953,122.231,640.835,-1046.38,183.352,672.87,705.78,107.217,649.248
21847,0,,,,805.23,74.8959,652.931,,,,,,,622.419,89.4779,653.754,526.032,89.2796,658.474,,,,369.126,152.733,620.172,300.689,130.558,654.738,247.371,164.829,574.007,-372.659,155.277,648.437,308.922,122.246,640.812,-1046.38,183.352,672.87,705.779,107.225,649.243
21848,0,,,,806.529,75.658,653.182,,,,,,,624.803,89.8321,654.235,528.154,89.0082,659.237,,,,370.762,152.231,618.129,303.237,130.941,655.227,247.869,166.127,576.502,-372.673,155.241,648.434,308.901,122.271,640.785,-1046.38,183.352,672.87,705.779,107.223,649.243
21849,0,,,,808.325,76.031,653.497,,,,,,,627.163,90.0027,654.878,530.215,89.1288,659.122,,,,372.282,151.344,616.098,305.491,131.334,655.636,249.403,166.892,578.396,-372.657,155.237,648.449,308.865,122.235,640.791,-1046.39,183.271,672.882,705.779,107.222,649.242
21850,0,,,,809.668,76.5322,653.561,,,,,,,,,,532.431,88.7094,658.726,,,,373.789,150.549,614.118,307.967,132.346,656.022,250.933,167.517,580.246,-372.676,155.238,648.448,308.877,122.193,640.803,-1046.39,183.334,672.873,705.779,107.133,649.182
21851,0,,,,811.207,77.4496,653.574,,,,,,,,,,534.875,87.9768,658.263,,,,375.432,149.617,612.33,310.235,132.765,656.157,252.537,168.187,582.132,-372.672,155.22,648.469,308.84,122.091,640.828,-1046.38,183.357,672.869,705.852,106.887,649.092
21852,0,,,,812.817,78.2686,653.578,,,,,,,,,,537.356,87.9683,658.073,,,,376.885,148.328,610.585,312.744,133.505,656.308,,,,-372.658,155.238,648.453,308.706,122.027,640.921,-1046.39,183.326,672.84,705.94,106.734,648.978
21853,0,,,,814.417,78.5704,653.789,,,,,,,,,,539.863,87.0551,657.699,,,,378.236,146.899,609.167,315.242,134.08,656.382,255.314,170.692,585.828,-372.641,155.233,648.468,308.63,121.93,641.017,-1046.39,183.317,672.841,705.937,106.678,648.943
21854,0,,,,,,,,,,,,,,,,542.334,86.3545,657.256,,,,379.966,145.997,607.822,317.263,134.729,656.222,257.104,171.699,587.817,-372.641,155.233,648.468,308.766,121.913,640.924,-1046.39,183.318,672.841,705.94,106.651,648.94
21855,0,,,,,,,,,,,,,,,,544.945,85.8844,656.306,,,,381.512,144.9,606.601,319.376,135.083,655.952,259.177,172.961,589.703,-372.679,155.208,648.485,308.75,121.844,640.945,-1046.39,183.319,672.841,705.95,106.582,648.927
21856,0,,,,820.335,80.378,654.784,,,,,,,,,,546.978,84.996,656.246,,,,,,,321.576,135.472,655.629,,,,-372.681,155.205,648.497,308.741,121.733,640.997,-1046.44,183.281,672.85,705.97,106.572,648.919
21857,0,,,,821.812,81.1703,654.998,,,,,,,,,,549.428,85.0745,655.651,,,,,,,324.009,136.131,655.272,262.259,175.942,594.196,-372.68,155.205,648.497,308.683,121.675,641.087,-1046.44,183.271,672.852,706.011,106.441,648.935
21858,0,,,,,,,,,,,,,,,,552.032,84.4327,655.443,,,,385.763,140.325,603.123,326.202,136.697,654.83,,,,-372.699,155.206,648.496,308.545,121.491,641.662,-1046.44,183.273,672.852,706.019,106.373,648.931
21859,0,,,,,,,,,,,,,,,,553.903,84.3384,655.139,,,,387.668,139.132,602.384,328.235,137.073,654.149,,,,-372.683,155.201,648.498,308.675,121.612,641.501,-1046.44,183.275,672.851,706.025,106.318,648.945
21860,0,,,,,,,826.983,86.4869,655.414,,,,,,,556.498,84.258,654.762,,,,389.287,137.545,601.505,330.524,137.7,653.545,,,,-372.664,155.197,648.502,308.788,121.756,641.284,-1046.44,183.275,672.851,706.028,106.264,648.952
21861,0,,,,,,,,,,,,,,,,558.606,84.5019,654.624,,,,391.033,135.959,600.743,332.885,138.439,652.844,,,,-372.663,155.201,648.49,308.943,121.937,641.207,-1046.44,183.275,672.852,706.054,106.21,648.962
21862,0,,,,,,,,,,,,,,,,561.237,84.2673,654.192,,,,392.663,134.305,599.967,335.189,139.252,651.996,,,,-372.68,155.204,648.486,309.007,121.949,641.138,-1046.45,183.245,672.822,706.048,106.14,648.969
21863,0,,,,,,,834.08,89.6574,656.472,,,,,,,563.951,84.8004,653.529,,,,394.263,132.722,599.008,337.68,140.048,650.964,,,,-372.683,155.204,648.486,309.067,122.027,641.125,-1046.44,183.269,672.852,706.043,106.098,648.98
21864,0,,,,,,,836.289,90.7656,656.575,,,,,,,566.349,85.693,652.403,,,,395.831,131.045,598.216,340.016,140.837,649.626,272.97,179.49,611.978,-372.688,155.193,648.484,309.036,122.148,641.173,-1046.45,183.196,672.863,706.043,106.098,648.98
21865,0,,,,,,,838.357,91.7188,656.685,,,,,,,,,,,,,397.378,128.994,597.397,342.365,141.844,648.306,,,,-372.689,155.193,648.484,309.17,122.127,641.127,-1046.44,183.258,672.854,706.06,106.046,648.937
21866,0,,,,,,,840.553,93.4655,656.88,,,,669.641,90.8058,664.415,571.056,86.8101,651.501,,,,398.834,127.197,596.679,344.368,142.586,646.798,,,,-372.673,155.192,648.486,309.129,122.148,641.094,-1046.44,183.28,672.851,706.041,105.87,648.992
21867,0,,,,,,,843.085,94.7684,656.929,,,,672.099,91.163,664.645,573.579,87.44,651.804,478.2,90.8443,643.928,399.664,125.382,595.724,346.79,143.768,645.478,,,,-372.69,155.196,648.483,309.191,122.075,641.096,-1046.44,183.278,672.851,706.078,105.886,648.956
21868,0,,,,,,,845.389,96.3264,657.002,,,,674.56,90.5695,664.824,576.266,87.178,651.404,480.157,91.3316,645.564,401.222,123.363,595.096,348.927,144.784,643.852,276.911,177.533,622.278,-372.689,155.196,648.483,309.205,122.054,641.164,-1046.41,183.232,672.854,706.072,105.829,648.99
21869,0,,,,,,,847.552,97.7361,657.052,765.472,54.5804,655.312,677.607,89.4038,665.273,578.785,87.2551,651.602,482.435,91.7629,647.21,402.841,121.402,594.762,351.102,145.807,642.129,,,,-372.674,155.212,648.466,309.141,122.055,641.17,-1046.41,183.224,672.855,706.085,105.748,648.973
21870,0,,,,,,,850.308,99.2316,656.865,767.772,54.915,655.169,679.999,88.9201,665.701,581.399,87.6043,651.874,484.589,92.3481,648.592,404.522,119.211,594.151,353.189,146.722,640.313,,,,-372.674,155.178,648.451,309.198,122.013,641.129,-1046.41,183.226,672.855,706.081,105.703,648.97
