Trajectories
150
,,Snake_94:Head_M1,,,Snake_94:M2,,,Snake_94:M3,,,Snake_94:M4,,,Snake_94:M5,,,Snake_94:M6,,,Snake_94:M7,,,Snake_94:M8,,,Snake_94:M9,,,Snake_94:Vent_M10,,,Branch_1:OriginEnd,,,Branch_1:TargetEnd,,,Branch_1:OriginOther,,,Branch_1:TargetOther,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10647,0,-81.2701,255.7,510.463,-152.788,266.368,499.889,-219.826,255.377,531.441,-293.119,264.135,554.441,-364.271,260.034,559.353,,,,-486.601,264.53,554.085,-555.905,240.346,565.794,-635.811,213.742,560.208,,,,,,,,,,,,,,,,-249.22,245.802,538.18,294.477,260.532,533.861,-922.07,222.939,561.04,690.416,278.331,542.851
10648,0,-81.2831,255.736,510.459,-152.789,266.365,499.894,-219.804,255.399,531.443,-293.119,264.135,554.441,-364.219,260.028,559.379,,,,-486.6,264.517,554.084,-555.9,240.336,565.794,-635.811,213.742,560.205,,,,,,,,,,,,,,,,-249.184,245.924,538.105,294.478,260.533,533.862,-922.087,222.868,561.062,690.417,278.331,542.851
10649,0,-81.2706,255.702,510.463,-152.765,266.394,499.891,-219.789,255.371,531.464,-293.092,264.103,554.465,-364.138,259.95,559.371,,,,-486.637,264.582,554.089,-555.901,240.337,565.794,-635.819,213.655,560.203,,,,,,,,,,,,,,,,-249.193,245.853,538.172,294.446,260.499,533.798,-922.064,222.917,561.042,690.416,278.331,542.851
10650,0,-81.2834,255.724,510.479,-152.789,266.366,499.894,-219.786,255.372,531.448,-293.113,264.132,554.469,-364.14,259.952,559.377,,,,-486.617,264.546,554.088,-555.886,240.336,565.791,-635.828,213.593,560.188,,,,,,,,,,,,,,,,-249.209,246.033,538.096,294.47,260.577,533.808,-922.043,222.964,561.036,690.426,278.352,542.85
10651,0,-81.2853,255.729,510.465,-152.79,266.364,499.894,-219.804,255.402,531.449,-293.111,264.133,554.458,-364.135,259.947,559.37,,,,-486.617,264.612,554.097,-556.167,240.809,565.856,-635.806,213.715,560.231,,,,,,,,,,,,,,,,-249.214,246.035,538.062,294.47,260.536,533.861,-922.037,222.975,561.034,690.426,278.353,542.85
10652,0,-81.2852,255.729,510.465,-152.788,266.368,499.889,-219.804,255.403,531.45,-293.111,264.132,554.457,-364.203,260.069,559.382,,,,-486.575,264.552,554.079,-555.969,240.469,565.805,-635.85,213.498,560.154,,,,,,,,,,,,,,,,-249.213,246.064,538.092,294.461,260.551,533.801,-922.037,222.943,561.037,690.426,278.352,542.85
10653,0,-81.3012,255.706,510.463,-152.788,266.368,499.889,-219.801,255.395,531.461,-293.111,264.132,554.458,-364.214,260.085,559.385,,,,-486.574,264.542,554.084,-555.913,240.355,565.795,-635.847,213.493,560.169,,,,,,,,,,,,,,,,-249.217,245.93,538.107,294.461,260.552,533.8,-922.107,222.823,561.067,690.426,278.352,542.85
10654,0,-81.3162,255.733,510.464,-152.818,266.341,499.868,-219.832,255.375,531.441,-293.115,264.133,554.43,-364.161,260.029,559.378,,,,-486.533,264.492,554.069,-555.904,240.395,565.796,-635.858,213.447,560.154,,,,,,,,,,,,,,,,-249.188,245.954,538.102,294.461,260.552,533.801,-922.136,222.76,561.075,690.403,278.336,542.84
10655,0,-81.3193,255.747,510.43,-152.838,266.367,499.87,-219.823,255.378,531.434,-293.115,264.133,554.43,-364.211,260.018,559.378,,,,-486.614,264.608,554.096,-555.911,240.412,565.797,-635.854,213.454,560.151,,,,,,,,,,,,,,,,-249.189,245.974,538.1,294.461,260.552,533.801,-922.136,222.76,561.075,690.415,278.336,542.841
10656,0,-81.3372,255.715,510.433,-152.84,266.371,499.835,-219.822,255.378,531.434,-293.119,264.135,554.441,-364.121,259.925,559.367,,,,-486.568,264.538,554.084,-555.901,240.399,565.827,-635.823,213.622,560.202,,,,,,,,,,,,,,,,-249.238,246.001,538.101,294.461,260.552,533.801,-922.128,222.778,561.073,690.424,278.358,542.84
10657,0,-81.3558,255.746,510.42,-152.863,266.345,499.832,-219.836,255.375,531.424,-293.097,264.104,554.439,-364.174,259.94,559.372,,,,-486.546,264.514,554.079,-555.881,240.358,565.818,-635.825,213.629,560.167,,,,,,,,,,,,,,,,-249.213,246.063,538.092,294.461,260.545,533.81,-922.161,222.819,561.075,690.415,278.337,542.841
10658,0,-81.3608,255.777,510.407,-152.863,266.344,499.832,-219.841,255.375,531.408,-293.118,264.133,554.441,-364.235,260.002,559.349,,,,-486.593,264.571,554.083,-555.878,240.352,565.817,-635.811,213.731,560.203,,,,,,,,,,,,,,,,-249.191,245.941,538.071,294.461,260.552,533.801,-922.154,222.799,561.076,690.416,278.331,542.851
10659,0,-81.3833,255.811,510.393,-152.865,266.347,499.797,-219.844,255.373,531.422,-293.12,264.135,554.442,-364.199,259.906,559.339,,,,-486.562,264.536,554.076,-555.908,240.405,565.797,-635.81,213.754,560.207,,,,,,,,,,,,,,,,-249.191,245.829,538.174,294.453,260.551,533.803,-922.16,222.785,561.077,690.419,278.355,542.849
10660,0,-81.3874,255.892,510.385,-152.843,266.342,499.795,-219.841,255.378,531.415,-293.145,264.11,554.429,-364.189,259.892,559.337,,,,-486.588,264.5,554.051,-556.166,240.847,565.858,-635.802,213.747,560.231,,,,,,,,,,,,,,,,-249.19,245.816,538.176,294.469,260.575,533.808,-922.162,222.782,561.078,690.416,278.332,542.851
10661,0,-81.4113,255.993,510.336,-152.862,266.35,499.793,-219.858,255.408,531.417,-293.116,264.132,554.43,-364.262,260.021,559.35,,,,-486.63,264.556,554.06,-555.947,240.42,565.816,-635.81,213.743,560.207,,,,,,,,,,,,,,,,-249.191,245.826,538.175,294.476,260.538,533.851,-922.099,222.885,561.049,690.404,278.33,542.85
10662,0,-81.4223,256.078,510.325,-152.893,266.324,499.771,-219.841,255.426,531.427,-293.115,264.133,554.43,-364.176,259.937,559.34,,,,-486.611,264.55,554.06,-555.922,240.313,565.795,-635.811,213.743,560.205,,,,,,,,,,,,,,,,-249.191,245.83,538.174,294.469,260.532,533.859,-922.132,222.846,561.07,690.419,278.355,542.849
10663,0,-81.4366,256.165,510.311,-152.974,266.368,499.775,-219.84,255.427,531.427,-293.096,264.104,554.439,-364.279,260.046,559.353,,,,-486.597,264.512,554.046,-555.952,240.369,565.785,-635.839,213.715,560.185,,,,,,,,,,,,,,,,-249.217,245.772,538.183,294.469,260.582,533.799,-922.158,222.789,561.077,690.407,278.355,542.849
10664,0,-81.444,256.25,510.28,-152.913,266.353,499.762,-219.846,255.421,531.424,-293.114,264.132,554.43,-364.177,259.938,559.341,,,,-486.607,264.543,554.059,-555.94,240.387,565.8,-635.841,213.709,560.184,,,,,,,,,,,,,,,,-249.209,246.027,538.096,294.47,260.536,533.861,-922.167,222.771,561.079,690.419,278.356,542.849
10665,0,-81.4538,256.3,510.25,-152.886,266.346,499.761,-219.859,255.456,531.429,-293.116,264.134,554.43,-364.208,259.965,559.343,,,,-486.578,264.495,554.05,-555.923,240.381,565.797,-635.84,213.711,560.184,,,,,,,,,,,,,,,,-249.216,246.091,538.09,294.449,260.512,533.796,-922.131,222.772,561.074,690.407,278.354,542.849
10666,0,-81.4667,256.336,510.226,-152.906,266.35,499.751,-219.847,255.425,531.431,-293.115,264.133,554.43,-364.287,260.056,559.355,,,,-486.625,264.619,554.062,-555.924,240.379,565.797,-635.812,213.74,560.205,,,,,,,,,,,,,,,,-249.195,245.865,538.171,294.478,260.565,533.859,-922.124,222.785,561.072,690.419,278.356,542.849
10667,0,-81.7252,256.167,510.016,-152.908,266.376,499.729,-219.84,255.425,531.43,-293.119,264.135,554.441,-364.129,259.888,559.335,,,,-486.609,264.53,554.056,-555.925,240.38,565.797,-635.789,213.775,560.204,,,,,,,,,,,,,,,,-249.207,246.017,538.097,294.479,260.56,533.868,-922.156,222.793,561.076,690.416,278.332,542.851
10668,0,-81.4724,256.48,510.185,-152.917,266.379,499.73,-219.853,255.454,531.41,-293.119,264.135,554.442,-364.161,259.914,559.337,,,,-486.565,264.526,554.052,-555.899,240.34,565.808,-635.799,213.752,560.231,,,,,,,,,,,,,,,,-249.215,245.756,538.197,294.486,260.564,533.86,-922.16,222.786,561.077,690.417,278.331,542.851
10669,0,-81.4421,256.517,510.167,-152.929,266.414,499.713,-219.843,255.479,531.417,-293.115,264.133,554.43,-364.167,259.924,559.338,,,,-486.615,264.54,554.057,-555.933,240.374,565.799,-635.803,213.741,560.233,,,,,,,,,,,,,,,,-249.184,245.919,538.106,294.486,260.558,533.868,-922.161,222.784,561.077,690.404,278.33,542.85
10670,0,-81.4605,256.521,510.152,-152.943,266.419,499.691,-219.839,255.477,531.412,-293.115,264.133,554.43,-364.139,259.948,559.339,,,,-486.605,264.586,554.091,-555.913,240.412,565.797,-635.802,213.741,560.232,,,,,,,,,,,,,,,,-249.213,246.068,538.092,294.459,260.513,533.805,-922.161,222.784,561.077,690.404,278.337,542.841
10671,0,-81.4473,256.548,510.15,-152.954,266.447,499.684,-219.834,255.481,531.415,-293.115,264.133,554.43,-364.205,260.024,559.348,,,,-486.578,264.549,554.086,-556.163,240.814,565.852,-635.802,213.743,560.232,,,,,,,,,,,,,,,,-249.19,245.819,538.189,294.475,260.494,533.793,-922.16,222.785,561.077,690.404,278.33,542.85
10672,0,-81.4212,256.59,510.122,-153.101,266.429,499.68,-219.84,255.477,531.409,-293.119,264.135,554.441,-364.243,260.058,559.352,,,,-486.538,264.496,554.047,-555.919,240.442,565.813,-635.802,213.743,560.232,,,,,,,,,,,,,,,,-249.184,245.926,538.105,294.47,260.533,533.861,-922.16,222.786,561.077,690.416,278.331,542.851
10673,0,-81.4185,256.625,510.091,-152.98,266.423,499.683,-219.865,255.456,531.4,-293.116,264.133,554.43,-364.194,260.007,559.346,,,,-486.868,264.906,554.07,-556.151,240.815,565.857,-635.79,213.772,560.204,,,,,,,,,,,,,,,,-249.19,245.981,538.099,294.488,260.538,533.798,-922.16,222.786,561.077,690.417,278.331,542.851
10674,0,-81.398,256.699,510.072,-152.974,266.421,499.683,-219.851,255.48,531.399,-293.115,264.133,554.43,-364.235,260.048,559.351,,,,-486.62,264.613,554.066,-555.917,240.439,565.813,-635.809,213.75,560.204,,,,,,,,,,,,,,,,-249.212,246.063,538.092,294.497,260.52,533.858,-922.16,222.785,561.077,690.416,278.331,542.851
10675,0,-81.4743,256.727,510.045,-153.12,266.456,499.671,-219.843,255.477,531.396,-293.115,264.133,554.43,-364.243,260.058,559.352,,,,-486.576,264.539,554.048,-556.058,240.4,565.827,-635.791,213.77,560.203,,,,,,,,,,,,,,,,-249.24,246.019,538.1,294.469,260.543,533.811,-922.127,222.781,561.073,690.416,278.331,542.851
10676,0,-81.5054,256.712,510.052,-153.005,266.454,499.663,-219.844,255.479,531.402,-293.115,264.133,554.43,-364.192,260.005,559.346,,,,-486.681,264.676,554.071,-556.16,240.847,565.857,-635.789,213.777,560.203,,,,,,,,,,,,,,,,-249.19,245.975,538.1,294.496,260.524,533.848,-922.124,222.786,561.072,690.416,278.331,542.851
10677,0,-81.5301,256.788,510.025,-152.969,266.48,499.683,-219.866,255.454,531.389,-293.115,264.133,554.43,-364.21,260.029,559.349,,,,-486.602,264.578,554.061,-555.949,240.493,565.803,-635.81,213.748,560.205,,,,,,,,,,,,,,,,-249.211,246.051,538.094,294.47,260.534,533.861,-922.124,222.786,561.072,690.416,278.331,542.851
10678,0,-81.5691,256.876,509.999,-153.091,266.483,499.673,-219.867,255.454,531.406,-293.115,264.133,554.43,-364.242,260.012,559.35,,,,-486.658,264.658,554.069,-556.144,240.821,565.854,-635.804,213.74,560.231,,,,,,,,,,,,,,,,-249.213,246.024,538.064,294.47,260.534,533.861,-922.158,222.79,561.077,690.418,278.326,542.861
10679,0,-81.5932,256.919,509.985,-153.002,266.503,499.687,-219.871,255.455,531.389,-293.115,264.133,554.43,-364.223,259.982,559.345,,,,-486.654,264.647,554.065,-556.182,240.903,565.861,-635.79,213.77,560.205,,,,,,,,,,,,,,,,-249.212,246.01,538.064,294.478,260.527,533.87,-922.069,222.907,561.043,690.418,278.326,542.861
10680,0,-81.6048,257.004,509.965,-152.983,266.478,499.688,-219.864,255.459,531.396,-293.115,264.133,554.43,-364.112,259.927,559.338,,,,-486.509,264.441,554.036,-555.938,240.467,565.802,-635.789,213.779,560.202,,,,,,,,,,,,,,,,-249.19,245.799,538.141,294.462,260.497,533.871,-922.034,222.983,561.033,690.418,278.326,542.861
10681,0,-81.6398,257.036,509.938,-153.002,266.504,499.69,-219.868,255.458,531.413,-293.115,264.133,554.43,-364.104,259.919,559.336,,,,-486.6,264.586,554.063,-555.893,240.373,565.794,-635.81,213.749,560.205,,,,,,,,,,,,,,,,-249.182,245.7,538.168,294.441,260.48,533.8,-922.031,222.989,561.032,690.417,278.331,542.851
10682,0,-81.6617,257.124,509.93,-153.004,266.515,499.671,-219.878,255.488,531.442,-293.115,264.133,554.43,-364.137,259.945,559.338,,,,-486.552,264.51,554.043,-555.884,240.361,565.793,-635.809,213.638,560.164,,,,,,,,,,,,,,,,-249.182,245.701,538.167,294.445,260.486,533.808,-922.039,222.971,561.035,690.418,278.326,542.861
10683,0,-81.6596,257.196,509.877,-153.003,266.515,499.67,-219.858,255.456,531.433,-293.115,264.133,554.43,-364.305,260.072,559.382,,,,-486.872,264.911,554.073,-555.867,240.394,565.807,-635.79,213.747,560.2,,,,,,,,,,,,,,,,-249.234,245.968,538.104,294.443,260.478,533.811,-922.103,222.832,561.066,690.406,278.325,542.86
10684,0,-81.6904,257.28,509.856,-153.001,266.567,499.675,-219.861,255.455,531.416,-293.115,264.133,554.43,-364.225,259.991,559.379,,,,-486.559,264.529,554.075,-555.907,240.441,565.799,-635.797,213.785,560.181,,,,,,,,,,,,,,,,-249.219,245.947,538.106,294.443,260.478,533.811,-922.079,222.886,561.045,690.408,278.319,542.87
10685,0,-81.7422,257.397,509.807,-153.023,266.544,499.673,-219.885,255.495,531.418,-293.115,264.133,554.43,-364.208,259.969,559.375,,,,-486.535,264.495,554.076,-555.889,240.401,565.823,-635.79,213.781,560.201,,,,,,,,,,,,,,,,-249.218,245.783,538.181,294.444,260.481,533.81,-922.104,222.829,561.067,690.406,278.325,542.86
10686,0,-81.7619,257.482,509.786,-153.023,266.542,499.673,-219.89,255.487,531.432,-293.138,264.163,554.434,-364.234,260.001,559.348,,,,-486.566,264.531,554.076,-555.894,240.403,565.794,-635.801,213.748,560.232,,,,,,,,,,,,,,,,-249.209,245.696,538.203,294.462,260.496,533.871,-922.127,222.78,561.073,690.418,278.326,542.861
10687,0,-81.7859,257.565,509.761,-153.022,266.603,499.651,-219.888,255.487,531.42,-293.14,264.165,554.434,-364.128,259.933,559.329,,,,-486.503,264.435,554.066,-555.896,240.407,565.793,-635.811,213.74,560.208,,,,,,,,,,,,,,,,-249.233,245.957,538.105,294.448,260.477,533.798,-922.132,222.77,561.074,690.418,278.326,542.861
10688,0,-81.8048,257.667,509.715,-153.022,266.601,499.643,-219.865,255.511,531.418,-293.139,264.164,554.434,-364.187,260.001,559.337,,,,-486.578,264.541,554.048,-555.896,240.408,565.794,-635.791,213.771,560.202,,,,,,,,,,,,,,,,-249.222,245.815,538.178,294.448,260.475,533.802,-922.128,222.778,561.073,690.418,278.326,542.861
10689,0,-81.7886,257.721,509.695,-153.022,266.599,499.643,-219.863,255.509,531.411,-293.087,264.157,554.431,-364.23,260.06,559.353,,,,-486.55,264.506,554.042,-555.911,240.41,565.797,-635.809,213.75,560.205,,,,,,,,,,,,,,,,-249.234,245.964,538.105,294.45,260.482,533.801,-922.067,222.912,561.042,690.417,278.331,542.851
10690,0,-81.834,257.786,509.673,-153.051,266.628,499.646,-219.865,255.511,531.418,-293.085,264.156,554.431,-364.33,260.162,559.335,,,,-486.873,264.913,554.074,-556.163,240.812,565.852,-635.803,213.741,560.231,,,,,,,,,,,,,,,,-249.218,245.934,538.107,294.448,260.474,533.802,-922.091,222.858,561.063,690.404,278.33,542.85
10691,0,-81.8625,257.86,509.647,-153.046,266.688,499.646,-219.865,255.511,531.418,-293.113,264.188,554.407,-364.225,260.048,559.32,,,,-486.57,264.529,554.044,-555.919,240.442,565.813,-635.81,213.742,560.208,,,,,,,,,,,,,,,,-249.215,245.909,538.109,294.444,260.466,533.795,-922.122,222.79,561.072,690.404,278.33,542.85
10692,0,-81.8396,257.892,509.649,-153.041,266.687,499.631,-219.862,255.508,531.415,-293.11,264.189,554.435,-364.254,260.073,559.322,,,,-486.532,264.476,554.037,-555.905,240.378,565.797,-635.811,213.743,560.205,,,,,,,,,,,,,,,,-249.237,245.989,538.102,294.462,260.508,533.854,-922.071,222.868,561.046,690.416,278.331,542.851
10693,0,-81.6709,257.997,509.702,-153.056,266.714,499.621,-219.891,255.536,531.4,-293.11,264.188,554.435,-364.393,260.222,559.369,,,,-486.826,264.842,554.06,-555.922,240.373,565.797,-635.802,213.743,560.231,,,,,,,,,,,,,,,,-249.217,245.928,538.107,294.469,260.502,533.864,-922.044,222.961,561.036,690.404,278.337,542.841
10694,0,-81.8605,257.966,509.589,-153.06,266.77,499.604,-219.892,255.537,531.4,-293.135,264.164,554.419,-364.412,260.248,559.374,,,,-486.576,264.546,554.042,-555.937,240.381,565.8,-635.802,213.743,560.233,,,,,,,,,,,,,,,,-249.237,245.987,538.102,294.477,260.479,533.865,-922.033,222.986,561.033,690.404,278.33,542.85
10695,0,-81.9235,258.029,509.509,-153.06,266.772,499.604,-219.866,255.56,531.42,-293.144,264.165,554.406,-364.438,260.216,559.344,,,,-486.789,264.787,554.048,-556.076,240.434,565.829,-635.81,213.743,560.207,,,,,,,,,,,,,,,,-249.213,246.065,538.092,294.449,260.481,533.799,-922.071,222.98,561.039,690.406,278.325,542.86
10696,0,-81.9402,258.06,509.51,-153.054,266.829,499.604,-219.871,255.562,531.417,-293.087,264.157,554.431,-364.303,260.083,559.314,,,,-486.553,264.515,554.043,-556.157,240.852,565.853,-635.803,213.743,560.23,,,,,,,,,,,,,,,,-249.214,246.075,538.091,294.469,260.501,533.863,-922.046,222.958,561.036,690.409,278.349,542.859
10697,0,-81.9363,258.063,509.494,-153.076,266.853,499.61,-219.87,255.56,531.403,-293.085,264.156,554.431,-364.332,260.103,559.321,,,,-486.481,264.395,554.029,-555.952,240.426,565.802,-635.837,213.63,560.207,,,,,,,,,,,,,,,,-249.217,245.929,538.107,294.448,260.481,533.797,-922.103,222.831,561.066,690.421,278.35,542.859
10698,0,-81.9535,258.091,509.495,-153.108,266.89,499.588,-219.876,255.562,531.399,-293.109,264.187,554.394,-364.291,260.106,559.329,,,,-486.499,264.417,554.033,-556.294,240.773,565.877,-635.86,213.566,560.236,,,,,,,,,,,,,,,,-249.236,245.978,538.103,294.462,260.502,533.862,-922.135,222.762,561.075,690.404,278.33,542.85
10699,0,-81.9677,258.124,509.481,-153.112,266.886,499.592,-219.865,255.564,531.409,-293.111,264.188,554.396,-364.212,259.974,559.307,,,,-486.802,264.806,554.051,-555.947,240.425,565.802,-635.828,213.683,560.238,,,,,,,,,,,,,,,,-249.194,245.851,538.172,294.445,260.495,533.798,-922.17,222.763,561.08,690.419,278.355,542.849
10700,0,-81.9853,258.153,509.482,-153.123,266.919,499.578,-219.897,255.539,531.397,-293.11,264.187,554.396,-364.412,260.181,559.333,,,,-486.512,264.448,554.03,-555.882,240.309,565.805,-635.83,213.722,560.209,,,,,,,,,,,,,,,,-249.186,245.944,538.103,294.446,260.502,533.796,-922.073,222.899,561.044,690.407,278.355,542.849
10701,0,-82.0165,258.18,509.484,-153.126,266.928,499.569,-219.903,255.568,531.402,-293.139,264.165,554.392,-364.493,260.294,559.342,,,,-486.467,264.375,554.012,-556.155,240.795,565.851,-635.832,213.717,560.207,,,,,,,,,,,,,,,,-249.216,245.924,538.107,294.47,260.534,533.861,-922.09,222.859,561.063,690.404,278.331,542.85
10702,0,-82.0345,258.209,509.485,-153.129,266.926,499.519,-219.909,255.568,531.403,-293.121,264.135,554.402,-364.446,260.226,559.348,,,,-486.477,264.39,554.014,-555.911,240.435,565.843,-635.823,213.711,560.234,,,,,,,,,,,,,,,,-249.218,245.781,538.182,294.47,260.534,533.861,-922.124,222.82,561.069,690.416,278.331,542.851
10703,0,-82.0345,258.211,509.467,-153.101,266.954,499.521,-219.91,255.573,531.405,-293.142,264.164,554.406,-364.483,260.216,559.343,,,,-486.479,264.395,554.022,-556.131,240.805,565.883,-635.837,213.615,560.235,,,,,,,,,,,,,,,,-249.208,246.017,538.097,294.449,260.513,533.797,-922.069,222.908,561.043,690.418,278.326,542.861
10704,0,-82.056,258.236,509.485,-153.158,267.003,499.576,-219.888,255.59,531.405,-293.117,264.134,554.391,-364.494,260.224,559.319,,,,-486.479,264.394,554.022,-555.948,240.487,565.803,-635.822,213.628,560.205,,,,,,,,,,,,,,,,-249.219,245.949,538.105,294.442,260.512,533.797,-922.042,223,561.032,690.404,278.33,542.85
10705,0,-82.0491,258.295,509.499,-153.157,267.006,499.565,-219.888,255.597,531.408,-293.109,264.185,554.395,-364.514,260.257,559.307,,,,-486.548,264.444,554.029,-556.16,240.796,565.855,-635.825,213.614,560.164,,,,,,,,,,,,,,,,-249.211,246.046,538.094,294.47,260.534,533.861,-922.032,223.021,561.03,690.421,278.35,542.859
10706,0,-82.0528,258.295,509.497,-153.155,266.997,499.589,-219.887,255.594,531.401,-293.11,264.188,554.396,,,,,,,-486.511,264.379,554.016,-555.939,240.415,565.8,-635.804,213.725,560.229,,,,,,,,,,,,,,,,-249.24,246.018,538.1,294.449,260.512,533.798,-922.034,222.983,561.033,690.418,278.326,542.861
10707,0,-82.053,258.294,509.497,-153.158,266.996,499.601,-219.888,255.596,531.411,-293.11,264.187,554.396,-364.464,260.249,559.311,,,,-486.353,264.19,553.977,-556.156,240.786,565.855,-635.84,213.699,560.24,,,,,,,,,,,,,,,,-249.219,245.79,538.181,294.483,260.495,533.796,-922.103,222.831,561.066,690.421,278.35,542.859
10708,0,-81.839,258.412,509.593,-153.126,267.02,499.602,-219.887,255.593,531.405,-293.11,264.187,554.396,-364.464,260.249,559.311,,,,-486.416,264.287,553.995,-556.183,240.904,565.861,-635.807,213.733,560.234,,,,,,,,,,,,,,,,-249.185,245.799,538.173,294.452,260.517,533.8,-922.11,222.86,561.052,690.43,278.371,542.858
10709,0,-82.0492,258.348,509.512,-153.144,267.048,499.604,-219.883,255.593,531.422,-293.11,264.187,554.396,-364.505,260.308,559.312,,,,-486.609,264.568,554.03,-555.917,240.432,565.799,-635.8,213.746,560.232,,,,,,,,,,,,,,,,-249.214,245.769,538.179,294.451,260.517,533.798,-922.051,222.912,561.041,690.428,278.347,542.86
10710,0,-82.0406,258.366,509.528,-153.145,267.049,499.604,-219.887,255.593,531.405,-293.11,264.187,554.396,-364.47,260.255,559.32,,,,-486.806,264.813,554.05,-555.861,240.316,565.814,-635.818,213.657,560.204,,,,,,,,,,,,,,,,-249.188,245.819,538.171,294.477,260.533,533.861,-922.099,222.84,561.065,690.43,278.371,542.858
10711,0,-82.0242,258.373,509.536,-153.122,267.018,499.624,-219.883,255.594,531.418,-293.11,264.187,554.396,-364.481,260.275,559.307,,,,-486.611,264.573,554.028,-555.88,240.353,565.793,-635.822,213.645,560.179,,,,,,,,,,,,,,,,-249.21,246.043,538.094,294.478,260.565,533.859,-922.066,222.879,561.045,690.428,278.347,542.86
10712,0,-82.0178,258.379,509.547,-153.121,267.017,499.624,-219.877,255.598,531.424,-293.087,264.157,554.392,-364.466,260.252,559.311,,,,-486.504,264.395,553.989,-555.888,240.371,565.794,-635.811,213.731,560.204,,,,,,,,,,,,,,,,-249.194,245.879,538.166,294.478,260.566,533.859,-922.047,222.954,561.037,690.416,278.346,542.859
