Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,branch:Origin_End,,,branch:Target_End,,,branch:OriginOther,,,branch:Target_Other,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2223,0,,,,,,,,,,,,,,,,995.679,62.6307,301.48,904.867,64.1424,303.582,820.225,37.6464,290.423,719.418,72.1414,295.692,636.162,40.8214,292.548,,,,,,,-816.635,-54.3259,287.312,,,
2224,0,,,,,,,,,,,,,,,,996.374,62.4953,301.359,905.477,64.3643,303.711,820.75,37.2834,290.046,720.459,72.603,295.64,636.762,41.3633,292.699,,,,,,,-816.635,-54.3256,287.312,,,
2225,0,,,,,,,,,,,,,,,,997.072,62.0497,301.095,906.123,64.8944,303.821,821.4,37.3363,289.947,720.956,72.6655,295.812,637.452,41.1299,292.942,,,,,,,-816.635,-54.3256,287.312,,,
2226,0,,,,,,,,,,,,,,,,997.793,61.914,301.118,906.966,65.0455,303.827,821.856,36.8976,289.814,721.482,72.5591,295.85,638.049,41.6502,292.83,,,,,,,-816.652,-54.2904,287.315,,,
2227,0,,,,,,,,,,,,,,,,998.578,62.0319,301.114,907.417,65.4966,303.924,822.225,36.3984,289.481,722.335,72.8589,295.884,638.613,41.8099,293.021,,,,,,,-816.653,-54.2909,287.322,,,
2228,0,,,,,,,,,,,,,,,,999.246,61.9568,301.105,908.008,65.9919,303.96,822.999,36.6406,289.422,722.554,72.3571,295.751,639.141,41.9086,292.92,,,,,,,-816.652,-54.2899,287.315,,,
2229,0,,,,,,,,,,,,,,,,1000.03,61.8699,300.971,908.657,66.1926,303.94,823.656,36.4657,289.191,723.426,72.4906,295.805,639.806,42.3971,293.023,,,,,,,-816.652,-54.2899,287.315,,,
2230,0,,,,,,,,,,,,,,,,1000.68,61.4931,300.832,909.241,66.7206,304.088,824.106,36.2408,289.113,724.037,72.6485,295.917,640.251,42.4917,293.023,,,,,,,-816.652,-54.292,287.315,,,
2231,0,,,,,,,,,,,,,,,,1001.35,61.3194,300.746,909.92,66.9274,304.183,824.588,35.706,288.704,724.717,72.4731,295.898,640.961,42.8665,293.077,,,,,,,-816.652,-54.2921,287.315,,,
2232,0,,,,,,,,,,,,,,,,1002.2,61.5718,300.829,910.564,67.4041,304.269,825.262,35.8816,288.647,725.157,72.2463,295.956,641.555,43.0458,293.24,,,,,,,-816.635,-54.256,287.314,,,
2233,0,,,,,,,,,,,,,,,,1002.88,61.4549,300.73,911.216,67.7394,304.303,825.974,35.8835,288.503,726.154,72.3705,295.947,642.263,43.0983,293.314,,,,,,,-816.635,-54.2417,287.328,,,
2234,0,,,,,,,,,,,,,,,,,,,911.951,68.1447,304.393,826.441,35.5736,288.325,726.599,72.5897,295.938,642.836,43.3347,293.434,,,,,,,-816.635,-54.2551,287.314,,,
2235,0,,,,,,,,,,,,,,,,,,,912.766,68.0671,304.573,826.897,35.1345,288.025,727.343,72.7566,296.089,643.606,43.3672,293.439,,,,,,,-816.635,-54.2425,287.328,,,
2236,0,,,,,,,,,,,,,,,,,,,913.272,68.8107,304.509,827.676,35.1615,287.956,728.121,72.9506,296.052,644.197,43.4441,293.524,,,,,,,-816.636,-54.2435,287.334,,,
2237,0,,,,,,,,,,,,,,,,1005.83,61.0323,300.532,913.952,69.07,304.566,828.4,35.2738,287.858,728.613,72.5287,295.997,644.733,43.4678,293.613,,,,,,,-816.627,-54.2601,287.326,,,
2238,0,,,,,,,,,,,,,,,,1006.61,61.0221,300.42,914.605,69.3269,304.551,828.938,34.9098,287.738,729.573,73.0336,296.136,645.461,44.0701,293.651,,,,,,,-816.626,-54.2606,287.326,,,
2239,0,,,,,,,,,,,,,,,,1007.44,61.0386,300.451,915.289,69.7418,304.527,829.717,34.9211,287.562,730.139,72.7596,296.192,,,,,,,,,,-816.638,-54.234,287.308,,,
2240,0,,,,,,,,,,,,,,,,1008.2,61.1334,300.474,916.027,70.0398,304.536,830.354,34.9847,287.465,730.986,72.5921,296.059,,,,,,,,,,-816.637,-54.2316,287.302,,,
2241,0,,,,,,,,,,,,,,,,1008.74,60.7735,300.439,916.634,70.3185,304.65,830.819,34.4506,287.314,731.526,72.93,296.213,,,,,,,,,,-816.637,-54.2319,287.302,,,
2242,0,,,,,,,,,,,,,,,,1009.46,60.7792,300.395,917.336,70.7082,304.7,831.484,34.433,287.279,732.145,72.559,296.185,648.661,47.3608,294.343,,,,,,,-816.637,-54.232,287.302,,,
2243,0,,,,,,,,,,,,,,,,1010.25,60.8201,300.339,918.175,70.666,304.533,832.243,34.5579,287.157,732.935,72.671,296.135,649.101,46.9441,294.527,,,,,,,-816.637,-54.232,287.302,,,
2244,0,,,,,,,,,,,,,,,,1010.9,60.7632,300.269,918.651,71.2763,304.646,832.761,34.0429,286.829,733.284,71.9805,296.072,649.745,46.6872,294.598,,,,,,,-816.637,-54.232,287.302,,,
2245,0,,,,,,,,,,,,,,,,1011.55,60.7368,300.266,919.27,71.5206,304.637,833.461,34.356,286.833,734.137,72.1971,296.15,650.214,46.3559,294.586,,,,,,,-816.637,-54.232,287.302,,,
2246,0,,,,,,,,,,,,,,,,1012.27,60.768,300.353,919.877,71.6869,304.594,834.288,34.5405,286.857,735.141,72.7718,296.287,,,,,,,,,,-816.629,-54.25,287.3,,,
2247,0,,,,,,,,,,,,,,,,1012.96,60.9486,300.331,920.448,72.0355,304.603,834.931,34.8597,286.871,735.523,72.3688,296.337,,,,,,,,,,-816.637,-54.2325,287.302,,,
2248,0,,,,,,,,,,,,,,,,1013.44,60.4877,300.059,921.039,72.0498,304.75,835.384,34.302,286.458,736.226,72.1797,296.462,,,,,,,,,,-816.638,-54.2332,287.308,,,
2249,0,,,,,,,,,,,,,,,,1014.17,60.5671,300.025,921.531,72.6066,304.578,835.986,34.3119,286.3,737.373,73.0856,296.703,,,,,,,,,,-816.638,-54.2485,287.301,,,
2250,0,,,,,,,,,,,,,,,,1014.81,60.6582,300.026,922.276,72.5022,304.721,836.495,34.1627,286.186,738.089,73.0421,296.838,,,,,,,,,,-816.643,-54.2379,287.315,,,
2251,0,,,,,,,,,,,,,,,,1015.41,60.7284,300.087,922.9,72.7638,304.748,837.049,34.0468,286.018,738.532,72.6857,296.823,654.021,48.2186,294.72,,,,,,,-816.643,-54.2374,287.315,,,
2252,0,,,,,,,,,,,,,,,,,,,923.571,72.9069,304.746,837.828,34.4669,285.937,739.024,72.1967,296.923,654.607,48.5276,294.93,,,,,,,-816.635,-54.2552,287.314,,,
2253,0,,,,,,,,,,,,,,,,1016.77,60.6649,300.053,924.112,73.2477,304.817,838.291,34.3808,285.754,739.607,72.1909,296.961,655.271,48.5661,294.704,,,,,,,-816.635,-54.2558,287.314,,,
2254,0,,,,,,,,,,,,,,,,1017.57,60.9299,299.961,924.912,73.3635,304.981,837.992,34.8468,286.37,740.274,72.1553,296.997,655.921,48.6458,294.968,,,,,,,-816.627,-54.2714,287.313,,,
2255,0,,,,,,,,,,,,,,,,1018.19,60.5048,299.775,925.629,73.506,304.951,838.358,35.2973,286.512,740.97,71.879,296.868,656.491,49.1753,294.781,,,,,,,-816.618,-54.289,287.311,,,
2256,0,,,,,,,,,,,,,,,,1018.85,60.5513,299.798,926.343,73.6868,304.993,839.088,35.3364,286.448,741.466,72.1033,297.004,656.947,49.0408,294.943,,,,,,,-816.652,-54.294,287.321,,,
2257,0,,,,,,,,,,,,,,,,1019.57,60.753,299.827,927.041,73.7234,304.812,840.197,34.968,285.958,741.999,71.8451,296.97,657.454,49.1286,294.94,,,,,,,-816.635,-54.3251,287.312,,,
2258,0,,,,,,,,,,,,,,,,1020.36,60.7876,299.79,927.614,73.7983,304.778,840.77,35.1221,286.366,742.399,71.4519,297.041,657.919,49.302,294.944,,,,,,,-816.652,-54.2909,287.315,,,
2259,0,,,,,,,,,,,,,,,,1020.96,60.5235,299.705,928.358,73.8495,304.786,841.757,34.9069,286.411,742.987,71.3175,297.033,658.543,49.3593,295.051,,,,,,,-816.652,-54.2893,287.315,,,
2260,0,,,,,,,,,,,,,,,,1021.79,60.9818,299.796,929.11,74.1583,304.787,842.179,35.1179,286.483,743.727,71.5277,297.156,659.06,49.6726,294.954,,,,,,,-816.644,-54.2967,287.327,,,
2261,0,,,,,,,,,,,,,,,,1022.44,60.9957,299.821,929.752,74.2354,304.801,843.172,34.9843,286.652,744.268,71.4037,297.19,659.532,49.8365,295.135,,,,,,,-816.627,-54.3448,287.317,,,
2262,0,,,,,,,,,,,,,,,,1023.25,61.298,299.98,930.475,74.5485,304.792,843.535,35.3359,286.545,745.271,71.8641,297.404,660.392,49.9554,295.37,,,,,,,-816.626,-54.3351,287.33,,,
2263,0,,,,,,,,,,,,,,,,1023.68,60.9226,299.775,930.976,74.6411,304.833,,,,745.575,71.5054,297.487,660.827,50.1546,295.442,,,,,,,-816.635,-54.3256,287.312,,,
2264,0,,,,,,,,,,,,,,,,1024.44,61.1081,299.762,931.737,74.8776,304.904,,,,746.157,71.1918,297.549,661.359,50.4436,295.613,,,,,,,-816.626,-54.3434,287.311,,,
2265,0,,,,,,,,,,,,,,,,1025.09,61.1323,299.756,932.107,75.1774,304.8,,,,746.773,71.1465,297.657,662.018,50.6776,295.481,,,,,,,-816.635,-54.3262,287.312,,,
2266,0,,,,,,,,,,,,,,,,1025.71,61.3392,299.845,933.002,74.941,304.931,,,,747.501,71.1468,297.728,662.531,50.9251,295.591,,,,,,,-816.635,-54.3269,287.318,,,
2267,0,,,,,,,,,,,,,,,,,,,933.604,75.0654,304.938,,,,748.126,71.0969,297.772,663.235,51.2349,295.558,,,,,,,-816.635,-54.3256,287.312,,,
2268,0,,,,,,,,,,,,,,,,,,,934.225,74.7619,304.687,,,,748.797,71.0765,297.854,663.72,51.3847,295.632,,,,,,,-816.635,-54.3256,287.312,,,
2269,0,,,,,,,,,,,,,,,,,,,934.813,74.6628,304.709,,,,749.202,70.415,297.89,664.298,51.6876,295.656,,,,,,,-816.652,-54.3631,287.319,,,
2270,0,,,,,,,,,,,,,,,,,,,935.343,74.7722,304.706,,,,749.673,70.0359,297.891,665,51.8032,295.634,,,,,,,-816.635,-54.3283,287.318,,,
2271,0,,,,,,,,,,,,,,,,,,,935.987,74.6923,304.753,,,,750.246,69.7809,297.953,665.46,52.0345,295.738,,,,,,,-816.635,-54.3251,287.312,,,
2272,0,,,,,,,,,,,,,,,,,,,936.4,75.3019,304.651,,,,751.052,69.8209,298.015,666.241,52.4629,295.706,,,,,,,-816.635,-54.3272,287.318,,,
2273,0,,,,,,,,,,,,,,,,,,,937.1,74.725,304.699,,,,751.631,69.7342,297.995,666.851,52.3415,295.827,,,,,,,-816.635,-54.3273,287.319,,,
2274,0,,,,,,,,,,,,,,,,,,,937.783,75.0252,304.735,,,,752.558,70.0795,298.089,667.367,53.0344,295.893,,,,,,,-816.635,-54.3272,287.318,,,
2275,0,,,,,,,,,,,,,,,,,,,938.337,75.1302,304.728,,,,753.036,69.6293,297.972,668.076,52.8914,295.978,,,,,,,-816.626,-54.3436,287.311,,,
2276,0,,,,,,,,,,,,,,,,,,,938.948,74.9733,304.718,,,,,,,668.614,53.2163,296.001,,,,,,,-816.626,-54.3441,287.311,,,
2277,0,,,,,,,,,,,,,,,,,,,939.33,74.8261,304.634,,,,,,,669.216,53.651,296.023,,,,,,,-816.626,-54.3438,287.311,,,
2278,0,,,,,,,,,,,,,,,,,,,940.032,74.6982,304.546,,,,,,,669.759,53.5993,296.091,,,,,,,-816.626,-54.3423,287.304,,,
2279,0,,,,,,,,,,,,,,,,,,,940.606,74.6171,304.59,,,,,,,670.389,54.2411,296.071,,,,,,,-816.626,-54.3423,287.304,,,
2280,0,,,,,,,,,,,,,,,,,,,941.255,74.7496,304.577,,,,,,,670.807,54.2865,296.099,,,,,,,-816.626,-54.3423,287.304,,,
2281,0,,,,,,,,,,,,,,,,,,,941.92,74.534,304.535,,,,,,,671.541,54.4622,296.199,,,,,,,-816.626,-54.3423,287.304,,,
2282,0,,,,,,,,,,,,,,,,,,,942.438,74.4876,304.599,,,,,,,671.966,55.0174,296.218,,,,,,,-816.617,-54.2869,287.299,,,
2283,0,,,,,,,,,,,,,,,,,,,943.193,74.5595,304.611,,,,,,,672.407,54.9495,296.311,,,,,,,-816.635,-54.253,287.315,,,
2284,0,,,,,,,,,,,,,,,,,,,943.755,74.4412,304.631,,,,,,,673.275,55.1755,296.419,,,,,,,-816.635,-54.2417,287.328,,,
2285,0,,,,,,,,,,,,,,,,,,,944.376,74.396,304.586,,,,,,,673.497,55.6321,296.337,,,,,,,-816.644,-54.2256,287.335,,,
2286,0,,,,,,,,,,,,,,,,,,,944.958,74.1369,304.472,,,,,,,673.973,55.7202,296.431,,,,,,,-816.635,-54.2415,287.328,,,
2287,0,,,,,,,,,,,,,,,,,,,945.543,73.9812,304.394,,,,,,,674.764,55.9776,296.492,,,,,,,-816.635,-54.2423,287.328,,,
2288,0,,,,,,,,,,,,,,,,,,,946.205,74.0292,304.461,,,,,,,675.098,56.1633,296.496,,,,,,,-816.635,-54.2421,287.328,,,
2289,0,,,,,,,,,,,,,,,,,,,946.873,74.1363,304.444,,,,,,,675.538,56.4196,296.471,,,,,,,-816.635,-54.242,287.328,,,
2290,0,,,,,,,,,,,,,,,,,,,947.305,73.8486,304.418,,,,,,,676.266,56.7659,296.505,,,,,,,-816.635,-54.242,287.328,,,
2291,0,,,,,,,,,,,,,,,,,,,947.914,73.9291,304.512,,,,,,,676.733,56.7991,296.523,,,,,,,-816.635,-54.242,287.328,,,
2292,0,,,,,,,,,,,,,,,,,,,948.469,73.9179,304.463,,,,,,,677.304,57.0353,296.484,,,,,,,-816.636,-54.2437,287.334,,,
2293,0,,,,,,,,,,,,,,,,,,,949.254,74.1433,304.456,,,,,,,678.03,57.1837,296.475,,,,,,,-816.635,-54.2553,287.314,,,
2294,0,,,,,,,,,,,,,,,,,,,949.485,73.6328,304.302,,,,,,,678.461,57.3861,296.469,,,,,,,-816.635,-54.2424,287.328,,,
2295,0,,,,,,,,,,,,,,,,,,,949.913,73.483,304.382,,,,,,,679.134,57.6619,296.311,,,,,,,-816.644,-54.224,287.329,,,
2296,0,,,,,,,,,,,,,,,,,,,950.552,73.3881,304.268,,,,,,,679.763,57.5731,296.421,,,,,,,-816.635,-54.2399,287.321,,,
2297,0,,,,,,,,,,,,,,,,,,,950.815,73.1921,304.25,,,,,,,680.25,57.969,296.356,,,,,,,-816.635,-54.2423,287.328,,,
2298,0,,,,,,,,,,,,,,,,,,,951.238,73.0154,304.295,,,,,,,680.947,58.0269,296.268,,,,,,,-816.635,-54.2421,287.328,,,
2299,0,,,,,,,,,,,,,,,,,,,951.762,73.1484,304.328,,,,,,,681.408,57.9786,296.291,,,,,,,-816.636,-54.2437,287.334,,,
2300,0,,,,,,,,,,,,,,,,,,,952.155,73.2013,304.398,,,,,,,681.898,58.5139,296.224,,,,,,,-816.634,-54.2538,287.308,,,
2301,0,,,,,,,,,,,,,,,,,,,952.57,73.0556,304.333,,,,,,,682.529,58.6488,296.224,,,,,,,-816.634,-54.2541,287.308,,,
2302,0,,,,,,,,,,,,,,,,,,,952.871,72.9015,304.357,,,,,,,682.943,58.5863,296.196,,,,,,,-816.635,-54.2518,287.308,,,
2303,0,,,,,,,,,,,,,,,,,,,953.347,72.8869,304.276,,,,,,,683.313,58.9843,296.101,,,,,,,-816.635,-54.2533,287.315,,,
2304,0,,,,,,,,,,,,,,,,,,,953.572,72.6587,304.264,,,,,,,683.894,59.3081,296.034,,,,,,,-816.609,-54.3064,287.31,,,
2305,0,,,,,,,,,,,,,,,,,,,954.041,72.7929,304.202,,,,,,,684.358,59.199,296.056,,,,,,,-816.609,-54.3081,287.31,,,
2306,0,,,,,,,,,,,,,,,,,,,954.383,72.522,304.039,,,,,,,684.755,59.4982,295.822,,,,,,,-816.609,-54.2962,287.323,,,
2307,0,,,,,,,,,,,,,,,,,,,954.648,72.5815,304.051,,,,,,,685.155,59.826,295.684,,,,,,,-816.627,-54.2735,287.32,,,
2308,0,,,,,,,,,,,,,,,,,,,954.861,72.7913,304.311,,,,,,,685.605,59.7992,295.746,,,,,,,-816.635,-54.2533,287.315,,,
2309,0,,,,,,,,,,,,,,,,,,,955.457,72.6594,304.201,,,,,,,686.058,59.8164,295.832,,,,,,,-816.635,-54.3258,287.319,,,
2310,0,,,,,,,,,,,,,,,,,,,955.848,72.6577,304.188,,,,,,,686.37,60.2255,295.659,,,,,,,-816.635,-54.3283,287.318,,,
2311,0,,,,,,,,,,,,,,,,,,,956.057,72.5051,304.193,,,,,,,686.671,60.4606,295.518,,,,,,,-816.635,-54.3273,287.318,,,
2312,0,,,,,,,,,,,,,,,,,,,956.557,72.1775,304.27,,,,,,,687.061,60.3606,295.503,,,,,,,-816.644,-54.3101,287.32,,,
2313,0,,,,,,,,,,,,,,,,,,,957.095,72.0536,304.092,,,,,,,687.523,60.4374,295.528,,,,,,,-816.636,-54.3283,287.325,,,
2314,0,,,,,,,,,,,,,,,,,,,957.326,72.2853,304.181,,,,,,,687.862,60.8841,295.468,,,,,,,-816.653,-54.2924,287.322,,,
2315,0,,,,,,,,,,,,,,,,,,,957.938,72.0185,304.033,,,,,,,688.2,61.1417,295.377,,,,,,,-816.624,-54.3522,287.337,,,
2316,0,,,,,,,,,,,,,,,,,,,958.386,71.6196,304.091,,,,,,,688.593,60.9719,295.343,,,,,,,-816.626,-54.3465,287.317,,,
2317,0,,,,,,,,,,,,,,,,,,,958.682,71.816,304.058,,,,,,,689.086,60.9416,295.333,,,,,,,-816.635,-54.3258,287.312,,,
2318,0,,,,,,,,,,,,,,,,,,,959.29,71.602,304.056,,,,,,,689.407,61.4118,295.173,,,,,,,-816.635,-54.3269,287.318,,,
2319,0,,,,,,,,,,,,,,,,,,,959.831,71.5094,304.051,,,,,,,689.746,61.6674,295.163,,,,,,,-816.627,-54.3452,287.317,,,
2320,0,,,,,,,,,,,,,,,,,,,960.026,71.3081,304.061,,,,,,,690.203,61.5584,295.163,,,,,,,-816.635,-54.3262,287.312,,,
2321,0,,,,,,,,,,,,,,,,,,,960.69,70.9511,304.093,,,,,,,690.753,61.6786,295.011,,,,,,,-816.635,-54.3253,287.312,,,
2322,0,,,,,,,,,,,,,,,,,,,961.126,70.9504,304.121,,,,,,,691.08,62.0151,294.814,,,,,,,-816.626,-54.342,287.304,,,
2323,0,,,,,,,,,,,,,,,,,,,961.592,70.9391,304.023,,,,,,,691.526,62.0672,294.799,,,,,,,-816.626,-54.3441,287.311,,,
2324,0,,,,,,,,,,,,,,,,,,,962.225,70.3337,304.023,,,,,,,692.177,62.2085,294.768,,,,,,,-816.626,-54.3439,287.311,,,
2325,0,,,,,,,,,,,,,,,,,,,962.506,70.2968,303.959,,,,,,,692.573,62.6633,294.643,,,,,,,-816.644,-54.3088,287.314,,,
2326,0,,,,,,,,,,,,,,,,,,,963.104,70.0775,303.983,,,,,,,693.068,62.6025,294.516,,,,,,,-816.635,-54.3264,287.319,,,
2327,0,,,,,,,,,,,,,,,,,,,963.732,70.0799,303.989,,,,,,,693.79,62.796,294.374,,,,,,,-816.626,-54.3438,287.311,,,
2328,0,,,,,,,,,,,,,,,,,,,964.564,69.4674,303.85,,,,,,,694.275,63.1487,294.374,,,,,,,-816.626,-54.3441,287.311,,,
2329,0,,,,,,,,,,,,,,,,,,,965.125,69.1196,303.849,,,,,,,695.235,62.6708,294.467,,,,,,,-816.632,-54.3357,287.338,,,
2330,0,,,,,,,,,,,,,,,,,,,965.819,68.848,303.624,,,,,,,695.546,63.406,294.032,,,,,,,-816.627,-54.3452,287.317,,,
2331,0,,,,,,,,,,,,,,,,,,,966.231,68.8704,303.823,,,,,,,696.036,63.6523,293.99,,,,,,,-816.627,-54.3456,287.317,,,
2332,0,,,,,,,,,,,,,,,,,,,966.666,68.4129,303.689,,,,,,,696.871,63.7877,293.884,,,,,,,-816.636,-54.2564,287.321,,,
2333,0,,,,,,,,,,,,,,,,,,,967.325,68.0424,303.672,,,,,,,697.367,63.985,293.792,,,,,,,-816.627,-54.2606,287.333,,,
2334,0,,,,,,,,,,,,,,,,,,,968.066,68.0882,303.72,,,,,,,698.088,63.9147,293.777,,,,,,,-816.635,-54.2573,287.32,,,
2335,0,,,,,,,,,,,,,,,,,,,968.689,67.7968,303.7,,,,,,,698.77,64.5053,293.637,,,,,,,-816.636,-54.2439,287.334,,,
2336,0,,,,,,,,,,,,,,,,,,,969.368,67.7714,303.729,,,,,,,699.382,64.3834,293.687,,,,,,,-816.632,-54.2502,287.347,,,
2337,0,,,,,,,,,,,,,,,,,,,969.957,67.1985,303.577,,,,,,,700.118,64.6234,293.444,,,,,,,-816.635,-54.2439,287.334,,,
2338,0,,,,,,,,,,,,,,,,,,,970.672,67.034,303.499,,,,,,,700.683,64.747,293.464,,,,,,,-816.635,-54.242,287.328,,,
2339,0,,,,,,,,,,,,,,,,,,,971.245,66.6424,303.382,,,,,,,701.449,64.7553,293.413,,,,,,,-816.636,-54.2436,287.334,,,
2340,0,,,,,,,,,,,,,,,,,,,971.909,66.4564,303.35,,,,,,,701.978,65.1185,293.28,,,,,,,-816.636,-54.2437,287.334,,,
2341,0,,,,,,,,,,,,,,,,,,,972.652,66.2278,303.329,,,,,,,702.716,64.9717,293.217,,,,,,,-816.635,-54.2421,287.328,,,
2342,0,,,,,,,,,,,,,,,,,,,973.204,65.7175,303.253,,,,,,,703.288,65.5373,293.167,,,,,,,-816.635,-54.242,287.328,,,
2343,0,,,,,,,,,,,,,,,,,,,973.928,65.5213,303.227,,,,,,,704.009,65.4194,293.24,,,,,,,-816.635,-54.242,287.328,,,
2344,0,,,,,,,,,,,,,,,,,,,974.673,65.6077,303.148,,,,,,,704.59,65.562,293.078,,,,,,,-816.635,-54.242,287.328,,,
2345,0,,,,,,,,,,,,,,,,,,,975.351,65.2383,303.088,,,,,,,705.13,65.9859,293.02,,,,,,,-816.635,-54.242,287.328,,,
2346,0,,,,,,,,,,,,,,,,,,,976.042,65.0178,303.034,,,,,,,705.842,65.7299,292.993,,,,,,,-816.635,-54.242,287.328,,,
2347,0,,,,,,,,,,,,,,,,,,,976.769,64.6432,302.952,,,,,,,706.387,66.1871,292.839,,,,,,,-816.635,-54.242,287.328,,,
2348,0,,,,,,,,,,,,,,,,,,,977.357,64.2281,302.853,,,,,,,707.113,66.0628,292.858,,,,,,,-816.635,-54.242,287.328,,,
2349,0,,,,,,,,,,,,,,,,,,,978.094,64.1878,302.745,,,,,,,707.745,66.2782,292.805,,,,,,,-816.632,-54.2489,287.341,,,
2350,0,,,,,,,,,,,,,,,,,,,978.822,63.994,302.707,,,,,,,708.355,66.6911,292.763,,,,,,,-816.643,-54.2244,287.329,,,
2351,0,,,,,,,,,,,,,,,,,,,979.492,63.5901,302.59,,,,,,,709.017,66.4891,292.74,,,,,,,-816.635,-54.2414,287.328,,,
2352,0,,,,,,,,,,,,,,,,,,,980.24,63.3284,302.607,,,,,,,709.587,67.1913,292.656,,,,,,,-816.618,-54.2774,287.324,,,
2353,0,,,,,,,,,,,,,,,,,,,981.011,63.2378,302.513,,,,,,,710.175,67.2454,292.507,,,,,,,-816.626,-54.2621,287.332,,,
2354,0,,,,,,,,,,,,,,,,,,,981.684,62.9962,302.388,,,,,,,710.736,67.4845,292.321,,,,,,,-816.644,-54.2369,287.323,,,
2355,0,,,,,,,,,,,,,,,,,,,982.367,62.6545,302.267,,,,,,,,,,,,,,,,-816.618,-54.2878,287.312,,,
2356,0,,,,,,,,,,,,,,,,,,,983.107,62.3942,302.174,,,,,,,,,,,,,,,,-816.635,-54.3275,287.318,,,
2357,0,,,,,,,,,,,,,,,,,,,983.738,61.9352,302.151,,,,,,,,,,,,,,,,-816.615,-54.2985,287.331,,,
2358,0,,,,,,,,,,,,,,,,,,,984.65,61.9507,302.121,,,,,,,,,,,,,,,,-816.615,-54.2971,287.331,,,
2359,0,,,,,,,,,,,,,,,,,,,985.51,61.7521,301.976,,,,,,,,,,,,,,,,-816.618,-54.2891,287.312,,,
2360,0,,,,,,,,,,,,,,,,,,,986.219,61.5097,301.911,,,,,,,,,,,,,,,,-816.635,-54.3249,287.312,,,
2361,0,,,,,,,,,,,,,,,,,,,987.009,61.338,301.885,,,,,,,,,,,,,,,,-816.626,-54.3441,287.311,,,
2362,0,,,,,,,,,,,,,,,,,,,987.678,61.0444,301.819,,,,,,,,,,,,,,,,-816.635,-54.3262,287.312,,,
2363,0,,,,,,,,,,,,,,,,,,,988.51,60.8688,301.7,,,,,,,,,,,,,,,,-816.635,-54.3253,287.312,,,
2364,0,,,,,,,,,,,,,,,,,,,989.296,60.5397,301.495,,,,,,,,,,,,,,,,-816.635,-54.3256,287.312,,,
2365,0,,,,,,,,,,,,,,,,,,,990.131,60.4087,301.498,,,,,,,,,,,,,,,,-816.635,-54.3256,287.312,,,
2366,0,,,,,,,,,,,,,,,,,,,990.906,60.2446,301.473,,,,,,,,,,,,,,,,-816.626,-54.342,287.304,,,
2367,0,,,,,,,,,,,,,,,,,,,991.698,60.1808,301.401,,,,,,,,,,,,,,,,-816.626,-54.3425,287.304,,,
2368,0,,,,,,,,,,,,,,,,,,,992.446,59.9817,301.248,,,,,,,,,,,,,,,,-816.626,-54.3423,287.304,,,
2369,0,,,,,,,,,,,,,,,,,,,993.065,59.64,301.117,,,,,,,,,,,,,,,,-816.626,-54.3438,287.311,,,
2370,0,,,,,,,,,,,,,,,,,,,993.928,59.6572,301.199,,,,,,,,,,,,,,,,-816.635,-54.3275,287.318,,,
2371,0,,,,,,,,,,,,,,,,,,,994.606,59.4338,301.108,,,,,,,,,,,,,,,,-816.635,-54.3253,287.312,,,
2372,0,,,,,,,,,,,,,,,,,,,995.387,59.3258,300.947,,,,,,,,,,,,,,,,-816.635,-54.3256,287.312,,,
2373,0,,,,,,,,,,,,,,,,,,,996.069,59.0485,300.789,,,,,,,,,,,,,,,,-816.635,-54.3256,287.312,,,
2374,0,,,,,,,,,,,,,,,,,,,996.689,58.751,300.733,,,,,,,,,,,,,,,,-816.635,-54.3256,287.312,,,
2375,0,,,,,,,,,,,,,,,,,,,997.646,58.4597,301.056,,,,,,,,,,,,,,,,-816.652,-54.2904,287.315,,,
2376,0,,,,,,,,,,,,,,,,,,,998.226,58.6687,300.713,,,,,,,,,,,,,,,,-816.644,-54.309,287.32,,,
2377,0,,,,,,,,,,,,,,,,,,,998.96,58.637,300.583,,,,,,,,,,,,,,,,-816.635,-54.3272,287.319,,,
2378,0,,,,,,,,,,,,,,,,,,,999.587,58.2926,300.412,,,,,,,,,,,,,,,,-816.653,-54.2924,287.322,,,
2379,0,,,,,,,,,,,,,,,,,,,1000.27,58.0579,300.415,,,,,,,,,,,,,,,,-816.653,-54.291,287.322,,,
2380,0,,,,,,,,,,,,,,,,,,,1001.07,58.1523,300.465,,,,,,,,,,,,,,,,-816.653,-54.2915,287.322,,,
